usuarioId,restauranteId,fechaVisita,consumo,conReserva
U0436,R022,2023-07-22,569.89,false
U0436,R007,2019-10-06,749.43,true
U0437,R011,2019-11-16,651.22,false
U0438,R059,2022-04-15,535.51,true
U0438,R019,2024-05-16,227.32,true
U0438,R084,2023-11-14,288.03,true
U0438,R002,2020-10-25,304.95,true
U0438,R134,2020-02-22,525.06,false
U0438,R143,2023-02-20,186.61,true
U0438,R073,2020-09-13,263.27,false
U0438,R099,2022-04-16,514.97,false
U0438,R037,2021-10-20,772.32,true
U0438,R109,2021-07-08,724.15,false
U0438,R185,2024-04-28,269.5,false
U0439,R192,2019-01-14,147.3,true
U0439,R095,2020-08-12,206.86,true
U0439,R135,2020-03-23,654.04,true
U0440,R140,2023-07-13,662.27,true
U0440,R049,2023-09-09,97.19,true
U0440,R156,2019-10-21,709.0,true
U0440,R161,2020-09-16,518.05,true
U0440,R097,2023-02-21,56.09,true
U0440,R134,2020-05-16,361.53,false
U0440,R041,2020-02-22,588.16,false
U0440,R089,2019-02-19,449.38,false
U0440,R104,2021-11-28,579.63,false
U0440,R046,2023-05-31,185.5,false
U0440,R123,2021-08-08,290.64,false
U0440,R144,2022-07-09,249.22,true
U0441,R040,2023-11-02,478.41,true
U0441,R084,2019-10-19,513.96,false
U0441,R098,2024-01-17,543.26,true
U0441,R187,2019-07-29,344.37,true
U0441,R184,2021-06-19,770.26,false
U0441,R045,2019-05-10,392.88,true
U0441,R051,2021-06-26,640.41,true
U0442,R168,2022-04-08,774.97,true
U0442,R084,2020-01-08,179.41,true
U0442,R190,2021-04-23,711.17,true
U0442,R188,2021-05-24,649.55,true
U0442,R164,2020-09-12,227.2,true
U0442,R061,2024-01-11,174.92,false
U0442,R180,2024-05-28,233.39,true
U0442,R082,2022-02-12,754.77,false
U0442,R107,2019-09-08,416.83,false
U0442,R189,2023-03-04,711.88,true
U0443,R101,2020-08-16,235.35,true
U0443,R147,2020-11-12,245.78,false
U0443,R148,2023-07-19,764.81,false
U0444,R184,2023-01-24,137.36,false
U0444,R155,2023-08-17,685.96,false
U0444,R001,2020-01-18,478.28,false
U0444,R018,2019-11-28,91.58,true
U0444,R171,2024-01-20,496.92,false
U0444,R185,2019-08-19,210.68,false
U0444,R036,2022-04-01,763.43,true
U0444,R034,2019-11-02,71.06,true
U0444,R035,2023-06-13,323.23,true
U0444,R141,2020-01-21,179.95,true
U0445,R195,2022-02-09,416.71,false
U0445,R133,2021-10-28,429.44,false
U0445,R090,2022-11-01,207.94,false
U0445,R171,2021-11-19,318.02,true
U0445,R164,2021-12-31,345.76,true
U0446,R052,2019-02-05,258.6,false
U0447,R100,2022-08-14,111.51,false
U0447,R029,2021-07-31,99.81,true
U0447,R054,2023-11-21,595.97,true
U0447,R006,2023-05-15,161.91,true
U0448,R151,2023-03-15,311.19,true
U0448,R024,2020-09-12,199.13,false
U0448,R168,2023-11-13,601.19,true
U0448,R015,2022-06-07,667.44,true
U0448,R148,2021-05-01,794.13,true
U0448,R054,2022-11-07,495.11,true
U0448,R156,2019-08-24,158.89,true
U0448,R163,2019-11-06,598.82,true
U0448,R054,2019-11-19,138.56,false
U0448,R105,2021-08-13,614.49,true
U0448,R014,2019-08-24,504.38,true
U0448,R030,2019-08-19,336.94,true
U0449,R047,2019-03-27,140.72,true
U0449,R115,2019-10-06,592.25,false
U0449,R064,2020-02-10,744.11,true
U0450,R076,2022-03-17,194.33,false
U0451,R054,2022-01-03,60.06,true
U0451,R117,2022-08-25,707.65,false
U0451,R199,2021-12-02,127.72,false
U0451,R046,2019-07-25,117.58,true
U0451,R143,2022-10-30,346.09,true
U0451,R087,2023-10-27,56.56,false
U0452,R039,2022-05-06,265.03,true
U0452,R005,2023-09-17,667.43,true
U0452,R180,2023-10-01,325.05,false
U0453,R098,2023-09-16,643.23,true
U0453,R055,2023-01-05,550.21,false
U0453,R033,2023-05-15,570.92,false
U0453,R005,2023-05-09,122.88,false
U0453,R031,2019-10-18,256.6,false
U0453,R092,2022-01-30,294.98,false
U0453,R100,2020-09-20,621.93,true
U0453,R055,2023-09-30,70.28,true
U0453,R191,2023-05-14,167.13,true
U0453,R124,2024-03-20,90.36,true
U0453,R093,2022-06-11,171.47,true
U0453,R143,2021-10-10,258.45,true
U0454,R159,2019-05-06,382.34,true
U0454,R111,2021-05-22,696.47,true
U0454,R106,2020-04-12,147.49,false
U0454,R136,2022-08-24,758.86,true
U0454,R088,2020-10-16,245.8,true
U0454,R176,2022-07-17,531.53,true
U0454,R180,2022-12-25,699.84,true
U0454,R064,2019-05-01,143.52,false
U0454,R104,2024-05-13,422.29,false
U0454,R095,2021-05-16,719.78,false
U0455,R017,2021-01-29,382.11,false
U0455,R096,2020-08-06,368.88,true
U0455,R064,2020-05-29,409.68,true
U0455,R036,2023-09-10,657.57,false
U0455,R112,2019-01-06,132.92,true
U0455,R197,2019-08-31,647.94,true
U0455,R010,2020-02-29,69.98,false
U0455,R142,2020-04-15,125.28,false
U0455,R071,2023-04-13,757.41,false
U0455,R042,2021-05-17,437.21,true
U0456,R025,2023-07-22,595.07,false
U0456,R115,2019-08-08,161.1,true
U0456,R185,2019-08-10,780.65,true
U0456,R119,2019-06-22,196.61,true
U0456,R105,2021-07-16,126.25,true
U0456,R119,2022-12-30,221.89,true
U0456,R013,2023-07-24,702.67,false
U0456,R136,2024-05-07,256.66,false
U0456,R052,2023-06-29,350.46,true
U0457,R051,2019-02-20,63.07,false
U0457,R047,2020-12-15,448.77,false
U0457,R115,2021-05-22,577.56,false
U0457,R128,2019-03-02,203.42,true
U0457,R086,2020-02-12,799.82,true
U0457,R156,2021-04-04,167.44,false
U0457,R066,2023-09-13,378.11,false
U0457,R112,2023-08-13,161.69,false
U0457,R150,2019-05-12,443.46,true
U0457,R180,2023-10-15,406.25,true
U0457,R015,2020-06-28,352.24,false
U0457,R026,2020-09-28,773.81,true
U0458,R030,2019-04-14,385.2,false
U0458,R171,2021-08-15,143.24,false
U0459,R006,2023-03-14,541.33,true
U0460,R197,2024-04-12,464.03,false
U0460,R147,2019-01-07,286.29,true
U0460,R082,2023-05-26,179.09,false
U0460,R157,2022-05-31,426.38,false
U0460,R166,2023-08-28,498.45,false
U0460,R102,2023-05-24,504.58,false
U0460,R164,2020-04-03,536.02,true
U0460,R119,2022-04-23,379.26,true
U0460,R107,2021-02-21,502.24,false
U0461,R106,2024-02-03,336.5,true
U0461,R039,2020-03-18,413.72,true
U0462,R123,2022-03-15,249.63,true
U0462,R045,2023-04-10,291.74,true
U0462,R054,2023-02-18,566.66,false
U0462,R150,2022-03-10,733.98,false
U0462,R004,2019-05-18,583.62,false
U0462,R043,2023-12-15,373.09,true
U0462,R007,2020-03-14,400.45,false
U0462,R139,2023-09-26,178.65,true
U0463,R015,2023-09-19,168.77,true
U0463,R162,2023-07-04,545.33,false
U0463,R025,2023-10-07,748.17,true
U0463,R061,2021-01-26,563.26,false
U0463,R038,2024-01-12,133.97,false
U0463,R006,2023-02-05,677.21,false
U0463,R170,2021-11-06,72.9,true
U0464,R103,2024-01-06,245.03,true
U0464,R042,2023-04-02,140.18,false
U0464,R134,2021-11-16,603.08,true
U0464,R147,2021-06-20,779.39,false
U0464,R113,2024-03-24,58.65,true
U0464,R016,2023-07-21,69.27,true
U0464,R108,2021-08-29,290.15,true
U0464,R047,2023-09-21,191.69,true
U0464,R077,2022-05-04,352.42,true
U0465,R131,2023-12-30,424.76,false
U0465,R043,2022-05-13,552.81,true
U0465,R119,2023-01-27,614.12,false
U0466,R163,2019-04-13,250.35,false
U0466,R059,2023-01-01,138.44,true
U0466,R149,2021-05-17,134.37,false
U0466,R012,2021-10-09,724.69,true
U0466,R046,2021-09-25,263.09,true
U0466,R086,2023-01-20,333.04,true
U0466,R200,2024-03-21,395.18,false
U0466,R047,2020-08-22,530.0,false
U0466,R180,2022-08-03,262.28,false
U0466,R099,2022-01-24,236.49,false
U0466,R157,2021-05-29,69.22,false
U0467,R080,2019-11-07,98.57,true
U0467,R040,2022-02-22,303.51,false
U0467,R037,2019-11-24,785.92,false
U0467,R149,2023-04-06,232.37,false
U0467,R071,2022-01-16,460.03,true
U0467,R129,2022-03-21,770.12,true
U0467,R069,2021-12-30,350.1,true
U0467,R158,2019-03-26,710.25,true
U0467,R067,2021-03-20,409.64,false
U0468,R148,2019-05-20,368.69,true
U0468,R023,2020-09-06,105.39,true
U0468,R151,2024-01-10,617.52,true
U0468,R092,2022-09-16,616.62,true
U0468,R053,2023-01-03,355.53,true
U0468,R055,2021-08-31,589.79,true
U0468,R088,2020-01-18,785.76,true
U0468,R066,2020-10-19,467.22,true
U0468,R103,2020-11-11,634.82,true
U0468,R043,2021-01-07,729.82,false
U0469,R127,2019-10-24,246.64,true
U0469,R110,2020-10-13,537.71,true
U0469,R179,2020-08-15,255.2,false
U0469,R103,2023-09-27,97.38,false
U0469,R192,2019-05-14,629.3,true
U0470,R067,2022-05-02,453.68,true
U0470,R140,2022-01-13,767.32,true
U0470,R103,2021-08-03,675.0,true
U0470,R025,2020-07-10,109.71,false
U0470,R106,2021-11-24,685.84,true
U0470,R058,2023-09-16,294.84,true
U0470,R101,2022-07-07,332.4,false
U0470,R140,2021-05-14,512.35,true
U0470,R179,2022-04-06,346.87,false
U0470,R080,2024-03-20,430.04,false
U0470,R177,2024-01-02,700.05,false
U0470,R088,2022-04-19,245.91,false
U0471,R013,2019-08-15,143.09,true
U0471,R185,2022-05-11,559.64,true
U0471,R176,2023-05-19,408.32,false
U0471,R064,2022-11-28,746.56,true
U0471,R090,2019-08-21,102.79,true
U0471,R109,2022-10-30,596.15,true
U0471,R153,2022-01-06,614.53,false
U0471,R054,2021-05-12,285.79,false
U0471,R182,2022-08-19,144.32,false
U0471,R084,2021-02-01,499.62,false
U0471,R125,2019-01-16,86.86,false
U0472,R077,2021-12-22,778.46,false
U0472,R046,2019-04-07,269.99,false
U0472,R097,2022-10-29,698.89,false
U0473,R128,2021-04-20,87.5,false
U0473,R068,2019-11-28,60.77,false
U0473,R081,2021-05-17,698.88,false
U0473,R194,2021-06-26,304.94,true
U0473,R147,2021-07-11,636.89,false
U0473,R197,2020-10-15,773.57,true
U0473,R130,2023-07-08,506.46,false
U0474,R063,2023-10-22,636.67,false
U0474,R104,2023-11-29,335.95,true
U0474,R163,2020-01-13,627.82,false
U0475,R075,2019-04-21,131.3,false
U0475,R155,2022-05-30,310.27,true
U0475,R003,2022-11-23,748.94,false
U0475,R042,2023-10-19,190.05,true
U0475,R039,2020-08-25,185.78,false
U0475,R110,2024-05-28,711.02,false
U0475,R080,2021-04-01,150.75,false
U0475,R157,2019-05-18,342.61,true
U0475,R021,2019-12-29,260.7,true
U0475,R024,2021-02-01,733.04,false
U0475,R137,2023-06-21,437.8,false
U0475,R016,2019-01-13,620.37,true
U0476,R122,2022-04-20,437.2,false
U0476,R124,2022-12-27,420.9,true
U0477,R021,2019-12-21,483.38,false
U0477,R114,2024-03-21,639.2,true
U0477,R070,2021-07-02,151.18,false
U0477,R068,2023-10-13,173.08,false
U0478,R038,2023-02-04,133.18,true
U0478,R014,2020-02-22,446.57,true
U0479,R195,2023-12-17,409.04,true
U0479,R111,2020-12-09,572.33,false
U0479,R193,2021-12-26,86.07,false
U0479,R163,2019-12-12,326.37,false
U0479,R132,2019-12-25,282.32,true
U0479,R172,2022-02-15,571.04,true
U0479,R129,2020-10-26,708.99,false
U0479,R193,2024-04-29,251.27,true
U0479,R174,2024-04-18,371.93,false
U0479,R168,2021-01-22,263.91,false
U0479,R087,2023-02-24,159.23,true
U0479,R020,2019-08-17,154.96,true
U0480,R183,2021-07-05,264.1,false
U0480,R175,2024-04-09,515.59,true
U0480,R116,2021-06-16,725.88,false
U0481,R063,2022-09-22,270.1,true
U0481,R126,2019-12-14,73.03,false
U0481,R176,2019-12-14,664.74,false
U0481,R091,2023-01-02,59.46,true
U0482,R156,2023-05-25,340.27,true
U0482,R011,2020-06-06,296.71,true
U0483,R099,2022-05-31,795.75,true
U0484,R185,2022-01-21,427.28,true
U0484,R069,2022-07-02,720.35,false
U0484,R059,2023-12-10,279.19,true
U0484,R180,2023-06-02,525.78,true
U0484,R132,2019-05-22,586.37,false
U0484,R113,2021-08-29,428.87,true
U0485,R089,2019-12-19,259.14,false
U0485,R172,2024-05-10,319.6,false
U0485,R110,2019-04-20,669.39,true
U0485,R137,2023-12-06,321.22,true
U0485,R122,2022-05-19,514.66,false
U0485,R181,2023-05-26,464.35,true
U0485,R165,2022-11-06,538.18,false
U0486,R165,2022-05-05,142.5,false
U0486,R129,2021-11-15,545.8,false
U0486,R160,2022-03-09,484.46,true
U0486,R196,2022-11-15,499.14,false
U0487,R124,2022-03-31,577.31,false
U0487,R027,2020-07-15,679.81,true
U0487,R065,2021-02-10,224.41,true
U0487,R187,2022-05-10,455.34,false
U0487,R182,2020-06-01,181.27,true
U0487,R053,2023-08-31,467.56,true
U0488,R116,2019-11-30,441.1,true
U0488,R146,2023-06-11,127.4,true
U0488,R166,2022-09-12,462.28,true
U0488,R101,2024-02-28,662.68,true
U0488,R045,2021-11-24,700.2,true
U0488,R183,2022-03-29,467.78,true
U0488,R043,2019-10-26,140.84,true
U0488,R004,2020-01-15,222.51,true
U0488,R005,2019-05-10,568.75,false
U0488,R119,2021-06-07,334.55,true
U0489,R131,2023-09-19,523.53,false
U0490,R099,2019-09-07,58.4,true
U0490,R076,2020-01-23,329.5,true
U0490,R074,2019-05-07,737.95,true
U0490,R142,2020-08-15,746.42,true
U0490,R165,2024-04-16,113.79,true
U0490,R124,2020-07-19,365.86,true
U0490,R050,2020-10-06,282.0,false
U0490,R174,2023-06-07,123.24,true
U0490,R051,2023-02-10,629.82,true
U0490,R118,2023-09-07,613.7,true
U0490,R001,2021-01-27,663.03,false
U0490,R085,2024-05-04,606.65,false
U0491,R020,2020-11-09,64.66,true
U0491,R112,2021-06-05,779.33,false
U0491,R109,2020-07-04,119.02,true
U0491,R166,2021-03-15,737.1,false
U0491,R023,2022-12-22,117.72,true
U0491,R073,2019-01-04,655.82,false
U0491,R026,2021-03-27,510.59,false
U0491,R198,2022-06-20,402.08,true
U0492,R198,2022-02-24,620.16,false
U0492,R108,2022-01-27,201.73,true
U0492,R097,2021-12-30,594.21,false
U0492,R041,2021-03-06,505.2,true
U0492,R136,2020-04-24,454.95,true
U0492,R121,2021-12-19,796.25,false
U0493,R019,2021-01-15,72.98,false
U0493,R047,2021-01-13,390.15,true
U0493,R146,2021-07-19,722.59,true
U0493,R178,2022-05-02,227.56,true
U0493,R023,2019-09-29,373.71,false
U0493,R117,2023-10-06,772.54,true
U0493,R098,2019-01-31,277.04,true
U0493,R142,2023-10-17,54.38,false
U0493,R036,2024-04-10,104.63,false
U0493,R093,2020-11-18,432.87,true
U0494,R125,2021-07-24,268.09,true
U0494,R172,2023-03-12,153.48,false
U0494,R099,2022-05-18,188.66,true
U0494,R025,2022-01-14,554.73,true
U0494,R072,2019-07-08,506.41,false
U0494,R036,2021-06-11,249.7,true
U0494,R037,2022-05-20,757.27,false
U0494,R132,2022-04-18,105.84,true
U0495,R068,2023-01-16,598.56,false
U0495,R034,2019-08-04,667.48,false
U0495,R175,2020-08-24,329.64,true
U0495,R082,2021-06-10,634.63,true
U0495,R001,2023-09-27,483.48,true
U0495,R094,2021-10-14,672.88,true
U0495,R188,2019-04-12,97.53,false
U0495,R057,2024-03-10,578.1,false
U0495,R105,2020-07-17,762.98,false
U0495,R044,2020-03-08,670.46,false
U0495,R121,2019-12-30,427.32,false
U0495,R185,2023-12-19,640.66,true
U0496,R023,2021-09-21,440.13,true
U0497,R177,2020-06-20,587.81,true
U0497,R024,2019-10-07,795.26,true
U0497,R100,2024-04-12,750.47,false
U0498,R124,2019-05-15,94.19,false
U0499,R165,2022-11-30,614.79,true
U0499,R024,2019-08-26,480.77,true
U0499,R157,2019-12-31,682.88,true
U0499,R169,2019-06-26,286.24,false
U0499,R021,2023-03-11,710.08,false
U0499,R059,2024-04-23,662.71,false
U0499,R014,2023-08-09,477.13,true
U0499,R012,2019-03-09,396.78,false
U0499,R152,2020-10-04,560.36,true
U0500,R066,2024-01-30,575.5,true
U0500,R130,2022-03-21,638.91,false
U0500,R179,2020-08-23,220.25,true
U0500,R146,2021-12-04,401.24,true
U0500,R106,2020-12-06,148.63,false
U0500,R072,2024-05-13,404.16,true
U0500,R106,2023-09-09,599.53,true
U0500,R122,2020-02-19,653.58,true
